customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,ARPU,ServiceCount,EngagementScore,ContractRisk,SupportDependency,TenureGroup,Segment,SegmentName
6152-ONASV,Female,0,1,0,68,1,1,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),58.25,3975.7,0,3961.0,58.46617647058823,4,0.6141514648977335,1,1,Very Loyal Customer,3,Growing Engaged
9063-ZGTUY,Female,0,1,1,61,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,1182.55,1,1183.3999999999999,19.38606557377049,1,0.3278883360972913,2,0,Very Loyal Customer,0,Budget Basic
7781-HVGMK,Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.2,4784.45,0,4694.400000000001,66.45069444444444,6,0.7390547263681592,0,3,Very Loyal Customer,1,Loyal High Value
2181-UAESM,Male,0,0,0,2,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Electronic check,53.45,119.5,0,106.9,59.75,3,0.2510088446655611,2,1,New Customer,2,At Risk Newcomers
2957-LOLHO,Male,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.4,518.9,1,544.8,43.24166666666667,1,0.1872719734660033,2,0,New Customer,0,Budget Basic
6048-NJXHX,Male,0,1,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,19.75,899.45,0,809.75,21.93780487804878,1,0.23645660585959094,0,0,Loyal Customer,0,Budget Basic
2320-SLKMB,Female,0,0,0,26,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),44.45,1183.8,0,1155.7,45.53076923076923,3,0.3322692095080155,2,2,Regular Customer,0,Budget Basic
4980-URKXC,Male,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.85,720.05,0,750.6,20.001388888888886,1,0.2169568822553897,1,0,Regular Customer,0,Budget Basic
4376-KFVRS,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.05,8468.2,0,8211.6,117.6138888888889,8,0.9844112769485904,0,3,Very Loyal Customer,1,Loyal High Value
5886-VLQVU,Male,0,1,0,35,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.85,3161.2,0,3144.75,90.32,4,0.5661829740187949,2,1,Regular Customer,3,Growing Engaged
3577-AMVUX,Male,0,0,0,1,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,55.05,55.05,0,55.05,55.05,3,0.2516860143725815,2,2,New Customer,2,At Risk Newcomers
0771-WLCLA,Female,0,1,1,16,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,112.95,1882.55,0,1807.2,117.659375,7,0.6798369264787176,2,2,Regular Customer,3,Growing Engaged
5628-RKIFK,Female,1,0,0,49,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card (automatic),101.55,5070.4,0,4975.95,103.47755102040816,5,0.7114704256495301,2,0,Loyal Customer,1,Loyal High Value
0206-TBWLC,Female,0,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Mailed check,114.65,6049.5,0,6191.1,112.02777777777777,8,0.9030679933665008,1,3,Loyal Customer,1,Loyal High Value
2937-FTHUR,Female,0,0,1,18,1,1,DSL,1,0,0,0,0,1,Month-to-month,0,Electronic check,64.8,1166.7,0,1166.3999999999999,64.81666666666666,4,0.4043946932006633,2,0,Regular Customer,2,At Risk Newcomers
1910-FMXJM,Female,0,1,0,36,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.4,2937.65,0,2894.4,81.60138888888889,2,0.4561359867330017,2,0,Regular Customer,3,Growing Engaged
7752-XUSCI,Female,0,0,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6396.45,1,6354.0,106.6075,6,0.8184908789386401,2,2,Loyal Customer,1,Loyal High Value
4110-PFEUZ,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.55,69.55,1,69.55,69.55,1,0.21644555002763957,2,0,New Customer,2,At Risk Newcomers
0732-OCQOC,Female,0,1,1,52,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.05,1270.25,0,1302.6000000000001,24.427884615384617,2,0.34662797125483696,0,0,Loyal Customer,0,Budget Basic
5168-MSWXT,Male,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,759.55,0,758.0,94.94375,4,0.4574350469872858,2,1,New Customer,2,At Risk Newcomers
1090-ESELR,Male,0,1,1,72,1,0,Fiber optic,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),105.5,7611.55,0,7596.0,105.71597222222222,6,0.8727197346600332,0,2,Very Loyal Customer,1,Loyal High Value
8592-PLTMQ,Female,0,0,0,64,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.7,1642.75,0,1580.8,25.66796875,2,0.4010226644555002,1,0,Very Loyal Customer,0,Budget Basic
5760-WRAHC,Female,1,0,0,22,1,0,DSL,1,0,1,1,0,1,Month-to-month,1,Mailed check,69.75,1545.4,0,1534.5,70.24545454545455,5,0.4809977888336097,2,2,Regular Customer,2,At Risk Newcomers
8847-GEOOQ,Male,0,1,0,60,0,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),60.2,3582.4,0,3612.0,59.70666666666667,5,0.6252487562189054,2,3,Loyal Customer,3,Growing Engaged
0256-LTHVJ,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.05,2227.1,1,2269.4,79.53928571428571,2,0.42125483692647875,2,0,Regular Customer,2,At Risk Newcomers
4785-FCIFB,Female,0,1,0,61,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.4,1417.9,0,1488.3999999999999,23.24426229508197,2,0.3861387506909895,0,0,Very Loyal Customer,0,Budget Basic
8313-NDOIA,Female,0,0,0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.15,2494.65,0,2499.6000000000004,103.94375000000001,6,0.6460199004975125,2,2,Regular Customer,3,Growing Engaged
5149-CUZUJ,Male,0,1,1,28,1,0,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,2768.35,0,2601.2000000000003,98.86964285714285,5,0.5855583195135434,1,3,Regular Customer,3,Growing Engaged
0942-KOWSM,Female,0,1,1,30,1,0,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),80.8,2369.3,0,2424.0,78.97666666666667,6,0.596351575456053,0,3,Regular Customer,3,Growing Engaged
4237-CLSMM,Male,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,38.0,0,40.0,19.0,1,0.05673023770038695,2,0,New Customer,0,Budget Basic
1452-VOQCH,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,75.1,0,75.1,75.1,2,0.2765201768933112,2,0,New Customer,2,At Risk Newcomers
4719-UMSIY,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,100.9,0,117.89999999999999,16.816666666666666,1,0.07408789386401325,2,0,New Customer,0,Budget Basic
6614-VBEGU,Female,0,1,0,24,1,0,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),69.45,1614.05,0,1666.8000000000002,67.25208333333333,4,0.44759535655058036,2,1,Regular Customer,2,At Risk Newcomers
0880-TKATG,Male,0,1,1,4,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,101.15,385.9,1,404.6,96.475,5,0.5018103924820343,2,1,New Customer,2,At Risk Newcomers
3811-VBYBZ,Male,0,0,0,7,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.8,673.25,1,698.6,96.17857142857143,5,0.5112216694306246,2,1,New Customer,2,At Risk Newcomers
1480-BKXGA,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,8404.9,0,8355.6,116.73472222222222,8,0.991044776119403,0,3,Very Loyal Customer,1,Loyal High Value
2996-XAUVF,Male,0,0,0,70,0,0,DSL,0,0,0,1,0,1,Two year,1,Mailed check,40.05,2799.75,0,2803.5,39.996428571428574,2,0.4797125483692648,0,1,Very Loyal Customer,3,Growing Engaged
9076-AXYIK,Male,1,1,0,64,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,102.1,6538.45,0,6534.4,102.16328125,6,0.8244057490326147,0,2,Very Loyal Customer,1,Loyal High Value
5968-XQIVE,Male,0,1,1,72,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Electronic check,89.7,6588.95,0,6458.400000000001,91.51319444444444,4,0.7369817578772803,1,1,Very Loyal Customer,1,Loyal High Value
8896-RAZCR,Female,0,0,1,44,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,868.1,0,875.5999999999999,19.729545454545455,1,0.25084300718629077,0,0,Loyal Customer,0,Budget Basic
4640-UHDOS,Female,0,1,1,13,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,55.95,734.35,1,727.35,56.48846153846154,2,0.26855997788833613,2,0,Regular Customer,2,At Risk Newcomers
4933-IKULF,Female,1,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,330.6,0,351.04999999999995,19.447058823529414,1,0.12833056937534548,1,0,Regular Customer,0,Budget Basic
3583-EKAPL,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.0,55.0,1,55.0,55.0,2,0.20985351022664456,2,0,New Customer,2,At Risk Newcomers
1304-BCCFO,Male,0,1,0,9,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,70.05,564.4,0,630.4499999999999,62.71111111111111,4,0.3801409618573797,2,1,New Customer,2,At Risk Newcomers
4104-PVRPS,Male,0,1,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,53.6,1315.35,0,1286.4,54.80625,3,0.35335820895522385,2,1,Regular Customer,2,At Risk Newcomers
9399-APLBT,Female,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,1,74.7,74.7,2,0.2751934770591487,2,1,New Customer,2,At Risk Newcomers
2359-KMGLI,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1861.5,1,1926.0,77.5625,3,0.4417495854063018,2,1,Regular Customer,2,At Risk Newcomers
3780-DDGSE,Male,1,1,1,35,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,76.05,2747.2,0,2661.75,78.49142857142857,5,0.5620784964068547,2,2,Regular Customer,3,Growing Engaged
4431-EDMIQ,Female,0,1,1,7,1,0,DSL,1,1,1,1,1,0,Month-to-month,1,Electronic check,75.7,554.05,0,529.9,79.14999999999999,6,0.4729546710889994,2,3,New Customer,2,At Risk Newcomers
0306-JAELE,Male,0,0,0,5,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.4,1,480.5,90.67999999999999,4,0.44802377003869537,2,1,New Customer,2,At Risk Newcomers
6227-HWPWX,Female,0,0,1,15,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.0,994.8,1,1035.0,66.32,1,0.27943615257048093,2,0,Regular Customer,2,At Risk Newcomers
0486-LGCCH,Male,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,225.75,0,216.14999999999998,20.522727272727273,1,0.0972360420121614,0,0,New Customer,0,Budget Basic
0447-BEMNG,Female,0,1,0,48,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,1,2174.3999999999996,44.6875,3,0.43694029850746263,2,1,Loyal Customer,3,Growing Engaged
4612-SSVHJ,Female,1,0,0,20,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.45,1671.6,0,1629.0,83.58,2,0.38554449972360416,2,0,Regular Customer,2,At Risk Newcomers
5168-MQQCA,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,8003.8,0,7812.0,111.16388888888889,7,0.9243366500829188,1,3,Very Loyal Customer,1,Loyal High Value
5949-XIKAE,Female,0,1,1,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,680.05,1,668.4,85.00625,3,0.37862078496406854,2,1,New Customer,2,At Risk Newcomers
7971-HLVXI,Male,0,1,1,72,1,1,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card (automatic),84.5,6130.85,0,6084.0,85.15069444444445,3,0.6780679933665009,0,0,Very Loyal Customer,1,Loyal High Value
9094-AZPHK,Female,0,0,0,15,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.15,1415.0,0,1502.25,94.33333333333333,5,0.5494195688225538,2,1,Regular Customer,2,At Risk Newcomers
3649-JPUGY,Male,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),88.6,6201.95,0,6379.2,86.13819444444444,7,0.8583333333333334,0,3,Very Loyal Customer,1,Loyal High Value
8372-JUXUI,Male,0,0,1,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,74.35,1,74.35,74.35,2,0.27403261470425644,2,0,New Customer,2,At Risk Newcomers
3552-CTCYF,Male,0,1,1,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,6597.25,0,6602.4,104.71825396825396,6,0.828731343283582,0,2,Very Loyal Customer,1,Loyal High Value
6778-YSNIH,Female,0,0,0,2,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59.0,114.15,0,118.0,57.075,3,0.26941680486456604,2,1,New Customer,2,At Risk Newcomers
0388-EOPEX,Female,0,1,0,2,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,139.4,1,148.8,69.7,2,0.2788280818131565,2,0,New Customer,2,At Risk Newcomers
5756-OZRIO,Male,1,1,0,61,1,1,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),64.05,3902.6,0,3907.0499999999997,63.97704918032787,4,0.6009812050856828,1,1,Very Loyal Customer,3,Growing Engaged
6579-JPICP,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,20.4,0,20.4,20.4,1,0.05342730790491984,2,0,New Customer,0,Budget Basic
8205-OTCHB,Male,0,0,0,22,0,0,DSL,0,1,1,0,0,1,One year,1,Bank transfer (automatic),43.75,903.6,1,962.5,41.07272727272727,3,0.31142896627971256,1,2,Regular Customer,0,Budget Basic
4134-BSXLX,Male,0,1,0,28,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,60.9,1785.65,0,1705.2,63.77321428571429,4,0.437755666113875,2,2,Regular Customer,2,At Risk Newcomers
0505-SPOOW,Female,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,1397.65,0,1386.0,19.966428571428573,1,0.37088170259812053,0,0,Very Loyal Customer,0,Budget Basic
6235-VDHOM,Female,1,0,0,5,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,28.45,131.05,1,142.25,26.21,1,0.0986456605859591,2,1,New Customer,0,Budget Basic
7783-YKGDV,Female,0,0,0,12,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,1,1196.4,103.20416666666667,6,0.5757048092868988,2,2,New Customer,2,At Risk Newcomers
4374-YMUSQ,Male,0,0,0,34,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),116.25,3899.05,0,3952.5,114.6779411764706,8,0.8157822001105584,1,3,Regular Customer,1,Loyal High Value
4513-CXYIX,Female,1,1,0,71,1,1,Fiber optic,1,0,0,0,0,0,Two year,1,Credit card (automatic),80.7,5676.0,0,5729.7,79.94366197183099,3,0.6608347153123272,0,0,Very Loyal Customer,1,Loyal High Value
3957-HHLMR,Female,0,1,1,70,1,1,DSL,1,0,0,0,0,1,One year,0,Bank transfer (automatic),65.2,4543.15,0,4564.0,64.90214285714285,4,0.6464621337755666,1,0,Very Loyal Customer,3,Growing Engaged
7803-XOCCZ,Female,0,1,1,52,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),84.05,4326.8,0,4370.599999999999,83.20769230769231,4,0.6256495301271421,2,2,Loyal Customer,3,Growing Engaged
5736-YEJAX,Male,0,0,1,69,1,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.45,5502.55,0,5482.05,79.74710144927536,7,0.8140961857379767,0,3,Very Loyal Customer,1,Loyal High Value
5609-CEBID,Female,1,0,0,20,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.1,1782.4,1,1882.0,89.12,5,0.5525013819789939,2,2,Regular Customer,2,At Risk Newcomers
8981-FJGLA,Male,0,0,1,11,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,78.0,851.8,0,858.0,77.43636363636364,3,0.37410171365395245,2,1,New Customer,2,At Risk Newcomers
7218-HKQFK,Male,0,1,0,2,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.2,167.5,1,188.4,83.75,4,0.42783305693753454,2,1,New Customer,2,At Risk Newcomers
4636-QRJKY,Female,0,1,1,6,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,502.85,1,483.0,83.80833333333334,3,0.3592454394693201,2,1,New Customer,2,At Risk Newcomers
1135-LMECX,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,19.85,0,19.85,19.85,1,0.051603095632946384,2,0,New Customer,0,Budget Basic
4332-MUOEZ,Male,1,1,1,20,1,0,Fiber optic,1,0,1,1,0,1,One year,0,Credit card (automatic),94.3,1818.3,0,1886.0,90.91499999999999,5,0.5531647318960752,1,2,Regular Customer,2,At Risk Newcomers
8535-SFUTN,Male,0,0,0,61,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,106.45,6300.15,0,6493.45,103.2811475409836,6,0.8249447208402433,2,1,Very Loyal Customer,1,Loyal High Value
5956-VKDTT,Female,1,1,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,334.8,1,371.75,66.96000000000001,2,0.292551133222775,2,0,New Customer,2,At Risk Newcomers
8677-HDZEE,Female,0,0,0,56,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),105.45,5916.95,0,5905.2,105.65982142857142,6,0.7984798231066886,2,2,Loyal Customer,1,Loyal High Value
2475-MROZF,Male,0,0,0,30,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95.0,2852.4,0,2850.0,95.08,6,0.6434494195688225,2,3,Regular Customer,3,Growing Engaged
9412-GHEEC,Male,0,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,1,4192.0,103.29875,6,0.7222498618021006,2,2,Loyal Customer,3,Growing Engaged
3482-ABPKK,Female,0,0,0,28,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,54.3,1546.3,0,1520.3999999999999,55.225,3,0.3741984521835267,1,1,Regular Customer,2,At Risk Newcomers
6705-LXORM,Female,1,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.05,302.6,0,350.25,60.52,1,0.2366224433388612,2,0,New Customer,2,At Risk Newcomers
0257-ZESQC,Female,1,1,0,27,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.2,1929.35,1,2030.4,71.4574074074074,2,0.3972222222222222,2,0,Regular Customer,2,At Risk Newcomers
7531-GQHME,Male,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,265.45,0,240.60000000000002,22.120833333333334,1,0.10319237147595355,2,0,New Customer,0,Budget Basic
5174-ITUMV,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,6989.45,0,7061.8,104.32014925373134,6,0.8492399115533443,1,2,Very Loyal Customer,1,Loyal High Value
4109-CYRBD,Male,1,1,0,29,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,51.6,1442.0,0,1496.4,49.724137931034484,2,0.32820619126589273,2,0,Regular Customer,0,Budget Basic
0913-XWSCN,Male,0,1,1,55,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),85.5,4713.4,0,4702.5,85.69818181818181,3,0.6026810392482034,2,0,Loyal Customer,3,Growing Engaged
6825-UYPFK,Female,0,0,0,23,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.6,1758.6,1,1738.8,76.4608695652174,2,0.38003040353786616,2,0,Regular Customer,2,At Risk Newcomers
8397-MVTAZ,Male,0,1,0,34,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3480.0,1,3401.7,102.3529411764706,5,0.6370508568269763,2,1,Regular Customer,3,Growing Engaged
0750-EBAIU,Male,0,0,0,52,1,0,Fiber optic,1,0,1,0,1,0,One year,0,Electronic check,91.25,4738.3,0,4745.0,91.12115384615385,4,0.6495301271420675,1,1,Loyal Customer,3,Growing Engaged
8606-CIQUL,Male,1,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.75,8399.15,0,8334.0,116.6548611111111,8,0.990049751243781,0,3,Very Loyal Customer,1,Loyal High Value
3571-DPYUH,Male,0,1,1,58,1,1,Fiber optic,0,1,0,1,1,0,One year,1,Credit card (automatic),94.7,5430.35,0,5492.6,93.62672413793103,5,0.7304173576561636,1,2,Loyal Customer,1,Loyal High Value
7601-GNDYK,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,686.95,0,686.0,19.627142857142857,1,0.20818131564400222,0,0,Regular Customer,0,Budget Basic
0356-OBMAC,Female,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.3,0,5594.400000000001,101.89821428571429,6,0.7800718629076838,0,3,Loyal Customer,1,Loyal High Value
8067-NIOYM,Female,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),21.1,490.65,0,506.40000000000003,20.443749999999998,1,0.16223051409618575,0,0,Regular Customer,0,Budget Basic
1403-GYAFU,Male,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1360.25,0,1403.5,19.432142857142857,1,0.3717108899944721,0,0,Very Loyal Customer,0,Budget Basic
4234-XTNEA,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,174.45,0,159.9,87.225,2,0.2972360420121614,2,0,New Customer,2,At Risk Newcomers
1297-VQDRP,Male,1,1,1,68,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),107.15,7379.8,0,7286.200000000001,108.5264705882353,6,0.8596738529574351,1,2,Very Loyal Customer,1,Loyal High Value
9282-IZGQK,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,1,85.0,85.0,3,0.3510226644555003,2,0,New Customer,2,At Risk Newcomers
5348-CAGXB,Male,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.55,1021.75,0,1074.6,85.14583333333333,4,0.4587064676616915,2,1,New Customer,2,At Risk Newcomers
0621-HJWXJ,Female,0,1,0,63,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),81.55,5029.05,0,5137.65,79.82619047619048,3,0.6266169154228856,2,1,Very Loyal Customer,3,Growing Engaged
5844-QVTAT,Female,0,1,1,33,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,58.45,1955.4,0,1928.8500000000001,59.25454545454546,4,0.4527777777777778,1,2,Regular Customer,3,Growing Engaged
8905-IAZPF,Female,0,1,0,69,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),95.65,6744.2,0,6599.85,97.74202898550725,4,0.7428275290215588,1,1,Very Loyal Customer,1,Loyal High Value
5394-MEITZ,Female,0,1,1,60,1,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.6,4946.7,0,4836.0,82.445,6,0.7345771144278607,0,3,Loyal Customer,1,Loyal High Value
6859-QNXIQ,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.1,8248.5,0,8143.2,114.5625,8,0.9812603648424544,0,3,Very Loyal Customer,1,Loyal High Value
2782-LFZVW,Female,0,0,0,11,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,58.95,601.6,0,648.45,54.690909090909095,3,0.31091763405196243,2,0,New Customer,2,At Risk Newcomers
2866-IKBTM,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0,19.55,19.55,1,0.050608070757324486,2,0,New Customer,0,Budget Basic
1342-JPNKI,Male,0,0,0,10,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),86.05,834.1,1,860.5,83.41,3,0.39617191818684355,2,0,New Customer,2,At Risk Newcomers
2817-NTQDO,Male,0,0,0,13,0,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),45.55,597.0,1,592.15,45.92307692307692,3,0.2757324488667772,2,1,Regular Customer,2,At Risk Newcomers
7129-AZJDE,Male,0,1,1,34,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Bank transfer (automatic),78.95,2647.2,0,2684.3,77.85882352941177,2,0.44206744057490327,1,0,Regular Customer,3,Growing Engaged
6986-IJDHX,Male,0,1,1,39,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,86.3,3266.0,1,3365.7,83.74358974358974,3,0.5312603648424544,2,1,Loyal Customer,3,Growing Engaged
2560-PPCHE,Female,0,0,0,65,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.05,6744.25,0,6828.25,103.75769230769231,6,0.8388197899391928,1,2,Very Loyal Customer,1,Loyal High Value
4676-MQUEA,Male,1,1,0,50,1,1,Fiber optic,1,1,1,0,1,0,One year,1,Bank transfer (automatic),101.9,5265.5,0,5095.0,105.31,6,0.7589275843007187,1,2,Loyal Customer,1,Loyal High Value
8138-EALND,Male,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,311.6,0,296.25,20.773333333333333,1,0.11608623548922055,2,0,Regular Customer,0,Budget Basic
3580-HYCSP,Male,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),110.3,7966.9,0,7941.599999999999,110.65138888888889,7,0.9303067993366501,0,2,Very Loyal Customer,1,Loyal High Value
1352-HNSAW,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.6,8220.4,0,8323.199999999999,114.17222222222222,8,0.9895522388059702,0,3,Very Loyal Customer,1,Loyal High Value
